pixel_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,count,pixel_meta_cluster,pixel_meta_cluster_rename
363,0.7171096967230406,0.4113181892311872,0.3685226856500577,0.4417473460682408,0.3591845636184985,0.2001460715214099,0.3090478438031876,0.1273609905803455,0.280314124838708,0.1720985810672426,0.2222309790187395,0.1063395434326319,0.2274430087295486,0.2774879625028332,0.124939427378809,0.3203686610690367,0.1161432396508321,0.0527744150463692,0.2922635816056628,0.5346715472420425,0.1740817256213757,0.0515443109344434,0.0617195905916461,0.1434881407501903,82775,23,CD3
364,0.3268809143348338,0.3821917691801255,0.2840911391270023,0.3246139468210231,0.343608177162814,0.1990228667760408,0.2611367759299213,0.2039196500073167,0.2758530158377312,0.1553134801486766,0.2075681287118307,0.1569909471034579,0.1687591639133324,0.356408776524283,0.171047544223015,0.2500590956451892,0.1712199837269277,0.09491805938748,0.3029252867434184,0.9336816648670098,0.2020962544462794,0.0695674348432083,0.1184825426835284,0.1772717810908287,140140,30,B7H4
365,0.3972740115547366,0.5771023450709888,0.4208006262685369,0.395329330045813,0.3028524325352449,0.2190743682644993,0.2574043229872103,0.2085978959496736,0.3149380468221373,0.1671932891734263,0.2027687214381998,0.1802343819530532,0.2027160778441057,0.3141493370703484,0.1759593351006757,0.2382655595066282,0.2166029366045629,0.085127838052989,0.3414346447382953,0.3830812057697881,0.1851090704743343,0.0745419505498114,0.085771320474497,0.1954315023134529,231427,19,CD4 + CD3
366,0.3780015692434173,0.4373534462641096,0.4499257236020405,0.4523335642226294,0.313416422063816,0.1194024234099264,0.1713779410184558,0.1459469600786898,0.2995341720446567,0.1640227065251025,0.14915925728391,0.2075102881661539,0.0899009542044573,0.3708655220859919,0.1786795034187653,0.263985222222715,0.4560491384057029,0.0513751931725008,0.3974990461401834,0.4628111674751052,0.363117347964926,0.0325754875969309,0.0764177387665522,0.2074805126282933,424967,15,CD8 + Ecad
367,0.3585302208488775,0.3334579764445659,0.3763817687146752,0.3602135548063954,0.2366262001089649,0.1069067713986058,0.201085575343075,0.3255152548443959,0.2531601572400033,0.3758725098474555,0.1287946328199488,0.2007108439184316,0.0999447321082582,0.2736934170716365,0.300672640944164,0.2888224035614583,0.4914320443668221,0.0597132496684735,0.400554481035155,0.3882524203972273,0.2845798375617067,0.025010676384535,0.0512121766106949,0.2049080034414947,553079,15,CD8 + Ecad
368,0.4039003965170571,0.483196641702548,0.5548771423084594,0.3771702703236395,0.2754814463958043,0.1687113448049531,0.1920432075584994,0.1587351986984113,0.3572860084223549,0.1758293245175856,0.1851377475190904,0.116167593362842,0.1783204753903705,0.2060142786051131,0.1933859708225844,0.4216850321640745,0.4411344879641733,0.0735093479959292,0.3904668867429474,0.4796991627908201,0.1692838824199784,0.0342639139318735,0.0413064476551903,0.1548048448395544,94685,15,CD8 + Ecad
369,0.1710105628089164,0.2353063731452483,0.3069840125770601,0.481150174582802,0.4673355478973434,0.2192488584383167,0.0604170942766189,0.1642991040576072,0.200237875662917,0.1228258540109211,0.2193747236977987,0.1938858967661434,0.1229137464222355,0.4025868688477841,0.38245750226442,0.2880134762260603,0.6207881207500312,0.063206925024902,0.5114840376403241,0.5401191147170793,0.2584564350207875,0.0765384525275364,0.0711133257417092,0.1233196123481259,152790,13,ECad + B7H4 + BetaCat + PanCK
370,0.246034872682787,0.3387172312046062,0.2783573067759136,0.4927949731025842,0.3508100956769648,0.1695001342734866,0.0878264240958929,0.1199119327304163,0.212376750560542,0.1665081473017799,0.2027430157978433,0.2114607788989327,0.1263969569680935,0.3567043876784795,0.2686864630077198,0.3721797780658999,0.4146835977970558,0.0897963144779246,0.4199005431249449,0.4904715266514135,0.4140359632290927,0.0556679896455165,0.1017193895478942,0.2492663317056318,226328,13,ECad + B7H4 + BetaCat + PanCK
371,0.3105256030771839,0.3839439779191111,0.2568262469550106,0.5292832538211719,0.2579021729909889,0.1546047122965643,0.1224059079817447,0.1640456537230498,0.1809602152521799,0.1073009928202005,0.1912118359210063,0.1495837551640329,0.1284346092944994,0.3492364161345587,0.2084855888928325,0.5446536211448298,0.2777904142041543,0.0897532034939458,0.3941401158368547,0.8479010163347019,0.2250238367630437,0.0485953091705473,0.1046801773841263,0.1653498552621596,172636,13,ECad + B7H4 + BetaCat + PanCK
372,0.2737737847051583,0.2736609893875164,0.2453937946634272,0.3942683759478623,0.2225614849629903,0.1087168225833342,0.1448193790255952,0.1109626623635897,0.1498303081541187,0.1705419686442242,0.1427735739124913,0.1661657154201517,0.0848180384120136,0.2902490581732597,0.4639201337028516,0.518578340381235,0.5138865604052099,0.1125761607163611,0.5009412857131663,0.6465066245697959,0.3100012455985305,0.0595879374419644,0.089696602610242,0.1692648961796155,192112,13,ECad + B7H4 + BetaCat + PanCK
373,0.1953071427260809,0.2240161351585112,0.1298199014524795,0.4534952143085431,0.2357435439764617,0.1069223815228334,0.069438371784038,0.1966743983702661,0.1186743212524606,0.0846167321932888,0.1919494120307797,0.4292499143956039,0.067314422785683,0.3267398742892045,0.4805556523285276,0.332574772212229,0.6581568210681394,0.1100240782002267,0.5892680821896683,0.6399772570618081,0.2705839616690658,0.0457149737131757,0.1307472934216881,0.1262962907520821,194746,34,ECad
374,0.1901710935084804,0.2288894672641583,0.1556269640129931,0.3175484179193094,0.247170722952653,0.0851726122451964,0.0918823004362244,0.4945022198267683,0.1213149455112496,0.0818327567736451,0.1427870781405743,0.2932676106816708,0.0622557526361185,0.3420944177931978,0.5112596465164546,0.2521908024795115,0.7656034950329558,0.1046685857405185,0.6358801996069963,0.5716869794922146,0.2288708420553565,0.0381554282620567,0.1300942035031817,0.1075961651534365,139103,34,ECad
375,0.1962914987779461,0.2870566970669297,0.1677727090639279,0.3933143576753774,0.2513698205040174,0.0831420093729401,0.1168744936048495,0.347991316171358,0.1410766533006834,0.117232188252928,0.1289131104361796,0.2376479224791619,0.0551586920989351,0.2908497586435847,0.4123311698978344,0.2870997092403197,0.6421984744875516,0.0798524179230094,0.5150024770893812,0.4754190843868964,0.3654892998695512,0.0439480307558984,0.3751287112275766,0.1656084595103068,211213,34,ECad
376,0.2685966689988697,0.2723901007229506,0.2402490738838053,0.2643075586739855,0.2186859695370493,0.1742295243164934,0.630682835216541,0.1887819146775547,0.2184694378630994,0.1913184012893041,0.140820075828759,0.1869736596294154,0.16503642175699,0.226808490754005,0.3546236128286765,0.2332899680492303,0.5702011742451896,0.1195847617845071,0.3260755875478508,0.2770265589635994,0.1848822856796119,0.0973036945926555,0.1068029699015787,0.1930666756974025,59720,33,FoxP3 + ECad + PanCK
377,0.2596226081359972,0.2670901194916653,0.2737262630442162,0.3069412547588779,0.2121950059376194,0.1375160384493325,0.1542090846914005,0.1565946865511144,0.1909283831718039,0.5491881320384542,0.1460860942184677,0.1804420946797874,0.0970734299560544,0.2553219003908268,0.3202843683307628,0.322097085914805,0.6276973500628589,0.0880414757533844,0.4844129869409707,0.3542157334593349,0.313487169890027,0.0681475127874911,0.1795162202200506,0.221188325776593,296965,22,CD45RO
378,0.2471522919242177,0.3084495189509327,0.2284781866075693,0.4991524639286936,0.2441653796163174,0.1250864959416277,0.1518449609455973,0.1043320551540635,0.1755405449090778,0.5094487312115593,0.137112891000473,0.1178661418776347,0.0728938137298857,0.2659145241218951,0.3198585855025687,0.5405788331034386,0.3117884784376037,0.0818888817920054,0.3224346026942601,0.5131906420797809,0.3951381894599544,0.0695593202038369,0.1375574140030996,0.2227724998731047,162562,15,CD8 + Ecad
379,0.3016640623387513,0.3007606400805167,0.3048183633113954,0.2674804302602254,0.2396138745646095,0.2004609526776676,0.2546523061168626,0.1772236769005776,0.2706564988935089,0.7288235567027691,0.2287759106080079,0.1584407461705606,0.1773360922018275,0.2476268081847523,0.2344801977134631,0.2931020547209592,0.2833537746322174,0.124482475117547,0.2479966459552375,0.2823903760666432,0.2688416910744625,0.0740843290686994,0.1194989747027532,0.2653695609886116,301294,22,CD45RO
380,0.3168074669665642,0.2752932814494399,0.290207962923018,0.2544211247472676,0.1991942261006111,0.1788349733994882,0.2131084434736417,0.1272570461289515,0.232905937486517,1.09076406266538,0.198031308623532,0.1216522676240238,0.166085833669951,0.1988808096468141,0.2195612528830549,0.3056985097878292,0.22012233744493,0.1117886002824028,0.2030145025907112,0.2540379723732853,0.3253955853690191,0.0883317707303845,0.1228268653855151,0.3194139275802693,198035,22,CD45RO
381,1.3766777534785573,0.3084365086325421,0.2371403516312263,0.3069328109523708,0.3332732817739164,0.1873442884698725,0.2373266747110529,0.1478567331797733,0.396154188710817,0.2006031742471919,0.1486448882993357,0.0924411396552853,0.1607350064578573,0.2615969507272274,0.2247185466776411,0.2411514501539861,0.1000847142121817,0.0432258681587843,0.367224714225012,0.2172844221387048,0.19249494581188,0.0698221204903383,0.0806033568423619,0.1307429101866622,50432,23,CD3
382,0.8855330768710217,0.7663621516030004,0.2659705594590575,0.3262235366998487,0.3119281380007341,0.2085315670557968,0.253267885333453,0.1472760806348219,0.2744577247778303,0.1835607222925014,0.1849124516354662,0.1048852995527182,0.2682240146687721,0.2548859940760452,0.1414074085317401,0.3109260702824224,0.1001805021567003,0.0637063976207799,0.3299397676464958,0.265968559134865,0.1572661405127158,0.0524547819468256,0.0721448942483229,0.1834233780603963,85138,19,CD4 + CD3
383,0.4172876600875495,0.4295907253191513,0.728049729456202,0.3606133008931647,0.1981961259098205,0.1082300131848226,0.3982597804134593,0.113942796132871,0.23383134069608,0.1386545906498419,0.1889263505313806,0.0774408286264083,0.1132573725580756,0.2216395597025114,0.1331578711506642,0.6772542443635851,0.1520775347256231,0.0730489159791324,0.2728681144343143,0.5442274500111369,0.1297587307238605,0.053628464011672,0.054539876950089,0.1685822395192675,29332,14,FoxP3
384,0.6225017792220896,0.6818839383891928,0.8318045560459066,0.4241510902457199,0.3774324686529146,0.160656723803683,0.2211268337973166,0.1054131516455268,0.2632223904484739,0.1062036676022898,0.2568572404301502,0.0763995736689752,0.3647566624739251,0.2095768875431254,0.0293606290319933,0.3787066703481501,0.0845727818978347,0.0997649955656734,0.2971143994070039,0.3047476602294403,0.1198977762810754,0.0205744996514351,0.0641734290913065,0.1416954748479194,128754,19,CD4 + CD3
385,0.3880519631511594,0.4321343743827379,0.4797272011739232,0.4196800687959818,0.2278327955386387,0.1306547742146339,0.3045498388039413,0.10687112665277,0.2207551661955889,0.1997409090431275,0.1585708356140893,0.1337685718767218,0.0949521033079385,0.318986665479909,0.1280871514065231,0.4399878221417925,0.1946871625777238,0.063479281680509,0.2895491661482068,0.3674640408376601,0.2669056033122113,0.0631201152399916,0.1139744315770253,0.4652280082219567,262136,18,CD31 + GzmB*
386,0.4174136317579609,0.2946166492726057,0.698557421859982,0.4072154731788708,0.2621070108593902,0.1416297880060793,0.1762048198332536,0.1721978716544542,0.3584945400549457,0.1798543177215011,0.1704645262779706,0.1666498079248385,0.1310210206167479,0.3373964118237513,0.2163851103861942,0.2040813125884748,0.2180431671721739,0.0540173615280422,0.4364512515034927,0.6511160582391603,0.2175020476505935,0.0623386087608541,0.0813545205960431,0.170681268120305,61121,15,CD8 + Ecad
387,0.3686072691909294,0.2988587861417109,0.3701991463281628,0.4200519677371133,0.2123208905383856,0.1169311846400419,0.230189383005948,0.1673998403821023,0.2822300866054943,0.2337219914177539,0.1143778057237445,0.1636896583500576,0.0925946467941623,0.3137520614551559,0.2692810702473291,0.3265628977335279,0.444785177001665,0.0557496177653872,0.3639187663972044,0.3648947312538003,0.4328007798073952,0.0652451170803224,0.0747719275422028,0.3301199655830047,179541,15,CD8 + Ecad
388,0.3071122210767076,0.2780819747171366,0.4684255866960171,0.4334587134766531,0.16609033023359,0.072378712347856,0.1778452133762804,0.1165827122754639,0.1747064025289066,0.1373185600519168,0.0523680706890586,0.2563244426673941,0.0896825134263233,0.4014426024838475,0.4047311744469385,0.3498468877119788,0.582893145098267,0.0513173345556907,0.4684512829223045,0.4663191850239953,0.4379070866767227,0.0991326610693757,0.0341631284547753,0.1490125597318897,321064,13,ECad + B7H4 + BetaCat + PanCK
389,0.3611688944167464,0.4231416900628295,0.4133991326351127,0.415957504703884,0.2593214662589868,0.097401675938281,0.1911660735562835,0.3229032077068707,0.2118607219760591,0.1334695122734311,0.1173062670823473,0.2028407806824004,0.0641468060527821,0.3581125252818287,0.3275441240131582,0.2975770200798815,0.5194888457240634,0.0574776855254123,0.4376158895009262,0.4781120866822412,0.2578977848602707,0.017416010185386,0.0432858833262089,0.1631087578709288,523078,15,CD8 + Ecad
390,0.2521118924796787,0.3535208806681262,0.2396841419061051,0.6276482522935138,0.2590056926529777,0.1428529191758718,0.0794401424542143,0.1513402337208563,0.1528669760701388,0.114144985621557,0.1476287855190846,0.1886128216118524,0.0854683833544741,0.3654543452399662,0.2676934801722058,0.4020221483567913,0.6586518038533704,0.0854496821381483,0.5605682586880385,0.5506002721126076,0.2716506237938055,0.0429598854079298,0.1028102701026025,0.1858308611053317,155980,13,ECad + B7H4 + BetaCat + PanCK
391,0.2031690575939929,0.2340237189702752,0.1877300176044087,0.3092799186217445,0.4282506039221954,0.202746392851202,0.1312371184556472,0.1535591222996394,0.2223674177124771,0.1016036029294559,0.1663066103127654,0.1878678605778262,0.1501460404467353,0.2958792632871252,0.2605654569381258,0.1691473474951437,0.1423575387189004,0.0718588180514148,0.4450545094786254,1.6945005671635731,0.174548191273123,0.0535100835348502,0.135966408737405,0.1371800409086074,46870,30,B7H4
392,0.2440483842529307,0.3083924466351839,0.2518245217468588,0.3427632242991045,0.264452350862816,0.104470424169396,0.1094431624500551,0.1426593717172045,0.1443012879403258,0.1403620897417027,0.1275773524128475,0.1673142290146619,0.0655411668446098,0.3906284763853378,0.4467210690599266,0.312501564654558,0.7682558639983826,0.0753935567937173,0.638033732620578,0.6218716232252086,0.2993051938007025,0.0508936389920508,0.1204289485046985,0.142846282260768,223888,34,ECad
393,0.2166065702066196,0.2105645928572102,0.1273834392260475,0.3435719048276324,0.186063430001126,0.0901069022624338,0.0835940876383103,0.1290503200738469,0.1000195154799745,0.0872003510191221,0.1426106761489411,0.1901677873548879,0.0637918168872871,0.2872148915084129,0.7329125236666966,0.3455866766744656,0.8146253343137131,0.1043529683555038,0.6812047420821097,0.7246141957532911,0.2944667681409097,0.0607056318380438,0.1455276776672546,0.102724323644516,56743,34,ECad
394,0.1965497235828309,0.260822569995905,0.1735853700974047,0.2851821508954075,0.2085694844979406,0.1184311743603638,0.1113870889421207,0.1534948876992046,0.1383483994512518,0.1355222711156777,0.1300897993575587,0.3178461101896933,0.0985744526044894,0.3706227781727109,0.4457435866892194,0.2203133855343788,1.0192238347617422,0.1913029497892063,0.7208335434378699,0.3439991871286983,0.2162949723035366,0.1173167598576883,0.1699114755713192,0.1419792667067439,87833,34,ECad
395,0.1829885440948536,0.2555047945518878,0.2243093650878483,0.4107276030062844,0.3646740592798669,0.2482143392528622,0.1654251653942175,0.1034508744974593,0.7288597676280308,0.0863843358478045,0.1676776409065875,0.1779811181122577,0.1355415004876476,0.206307358737956,0.4898473015686479,0.2788459383562585,0.705232898625701,0.1711990550828289,0.5898612730968685,0.2490613426752554,0.1836582102344487,0.0452631597303767,0.0449507777704348,0.0780831609919167,15563,8,ECad*
396,0.2666044323037367,0.3107777112570158,0.2241701472069519,0.3837963236380026,0.2339801215201336,0.1853290990581776,0.1048317380675483,0.1747025989687479,0.1642514862765517,0.1513376952765879,0.1488936437661068,0.1668226002120788,0.1541100552417477,0.2584956064159474,0.3386682515508951,0.5630663056146061,0.9315147513824528,0.1117596792524622,0.484571688570854,0.3323631292005956,0.1961512224160821,0.0777507592428869,0.0924130823182811,0.1806367793790622,80770,13,ECad + B7H4 + BetaCat + PanCK
