item,label
143886,Memory B cells
143887,Regulatory T cells
143888,CD163n_Mac [M1]
143889,Regulatory T cells
143890,Regulatory T cells
143891,CD163n_Mac [M1]
143892,CD163n_Mac [M1]
143893,CD163n_Mac [M1]
143894,Regulatory T cells
143895,Regulatory T cells
143896,Memory B cells
143897,Regulatory T cells
143898,CD163n_Mac [M1]
143899,Regulatory T cells
143900,Memory B cells
143901,Regulatory T cells
143902,Regulatory T cells
143903,Memory B cells
143904,Regulatory T cells
143905,Regulatory T cells
143906,Regulatory T cells
143907,CD163n_Mac [M1]
143908,Regulatory T cells
143909,Regulatory T cells
143910,Memory B cells
143911,Regulatory T cells
143912,Regulatory T cells
143913,Memory B cells
143914,Regulatory T cells
143915,Memory B cells
143916,CI_Monocyte
143917,Memory B cells
143918,Memory T cells
143919,Memory B cells
143920,Memory B cells
143921,Memory B cells
143922,CD163n_Mac [M1]
143923,Regulatory T cells
143924,Regulatory T cells
143925,Memory B cells
143926,Regulatory T cells
143927,Memory B cells
143928,Memory B cells
143929,CD163n_Mac [M1]
143930,Regulatory T cells
143931,CD163n_Mac [M1]
143932,Int_Monocyte
143933,Regulatory T cells
143934,Regulatory T cells
143935,Memory B cells
143936,Memory B cells
143937,Memory B cells
143938,Regulatory T cells
143939,Regulatory T cells
143940,Regulatory T cells
143941,Regulatory T cells
143942,Memory B cells
143943,Memory B cells
143944,Memory B cells
143945,Naive CD4 T cells
143946,Regulatory T cells
143947,CD163n_Mac [M1]
143948,CD163n_Mac [M1]
143949,CD163n_Mac [M1]
143950,Regulatory T cells
143951,Memory B cells
143952,Regulatory T cells
143953,CI_Monocyte
143954,Regulatory T cells
143955,Memory B cells
143956,Memory B cells
143957,CD163n_Mac [M1]
143958,Memory B cells
143959,Memory B cells
143960,Memory B cells
143961,CD163n_Mac [M1]
143962,Regulatory T cells
143963,Regulatory T cells
143964,Regulatory T cells
143965,Regulatory T cells
143966,Regulatory T cells
143967,Regulatory T cells
143968,CD163n_Mac [M1]
143969,Neutrophil&monocyte
143970,Memory B cells
143971,CD163n_Mac [M1]
143972,Regulatory T cells
143973,Int_Monocyte
143974,Regulatory T cells
143975,Regulatory T cells
143976,Regulatory T cells
143977,CD163n_Mac [M1]
143978,Regulatory T cells
143979,Regulatory T cells
143980,Memory B cells
143981,Memory B cells
143982,CI_Monocyte
143983,Memory B cells
143984,Memory B cells
143985,Memory B cells
143986,Neutrophil&monocyte
143987,CD163n_Mac [M1]
143988,CD163n_Mac [M1]
143989,Memory B cells
143990,Regulatory T cells
143991,Regulatory T cells
143992,Memory B cells
143993,Regulatory T cells
143994,Regulatory T cells
143995,Regulatory T cells
143996,Regulatory T cells
143997,Regulatory T cells
143998,Int_Monocyte
143999,Regulatory T cells
144000,Memory B cells
144001,Regulatory T cells
144002,Regulatory T cells
144003,Regulatory T cells
144004,Regulatory T cells
144005,Memory B cells
144006,Regulatory T cells
144007,Regulatory T cells
144008,Memory B cells
144009,Regulatory T cells
144010,Regulatory T cells
144011,Regulatory T cells
144012,Regulatory T cells
144013,Regulatory T cells
144014,Memory B cells
144015,Regulatory T cells
144016,Memory B cells
144017,Memory B cells
144018,Regulatory T cells
144019,CD163n_Mac [M1]
144020,CD163n_Mac [M1]
144021,Regulatory T cells
144022,Memory B cells
144023,Regulatory T cells
144024,Regulatory T cells
144025,CD163n_Mac [M1]
144026,Regulatory T cells
144027,Memory B cells
144028,Regulatory T cells
144029,Memory B cells
144030,Regulatory T cells
144031,Regulatory T cells
144032,CD163n_Mac [M1]
144033,CD163n_Mac [M1]
144034,Regulatory T cells
144035,Memory B cells
144036,Memory B cells
144037,Regulatory T cells
144038,CD163n_Mac [M1]
144039,Regulatory T cells
144040,Memory B cells
144041,Regulatory T cells
144042,Memory B cells
144043,Regulatory T cells
144044,Regulatory T cells
144045,Regulatory T cells
144046,Regulatory T cells
144047,Regulatory T cells
144048,Regulatory T cells
144049,Regulatory T cells
144050,CD163n_Mac [M1]
144051,Memory CD8 T cells
144052,CI_Monocyte
144053,Memory B cells
144054,Memory B cells
144055,Regulatory T cells
144056,Regulatory T cells
144057,Regulatory T cells
144058,CD163n_Mac [M1]
144059,Regulatory T cells
144060,Regulatory T cells
144061,Regulatory T cells
144062,Regulatory T cells
144063,Regulatory T cells
144064,Regulatory T cells
144065,Memory B cells
144066,CD163n_Mac [M1]
144067,CD163n_Mac [M1]
144068,CD163n_Mac [M1]
144069,Memory B cells
144070,Regulatory T cells
144071,Regulatory T cells
144072,Memory B cells
144073,Regulatory T cells
144074,NK and CD8 Tcell
144075,Regulatory T cells
144076,Regulatory T cells
144077,Regulatory T cells
144078,Memory B cells
144079,Regulatory T cells
144080,Regulatory T cells
144081,Memory B cells
144082,Regulatory T cells
144083,CD163n_Mac [M1]
144084,CD163n_Mac [M1]
144085,Memory B cells
144086,Memory B cells
144087,Regulatory T cells
144088,Regulatory T cells
144089,Regulatory T cells
144090,CD163n_Mac [M1]
144091,Memory B cells
144092,Memory B cells
144093,Memory B cells
144094,Memory B cells
144095,Memory B cells
144096,Memory B cells
144097,Naive CD8 T cells
144098,Memory B cells
144099,Regulatory T cells
144100,Regulatory T cells
144101,Regulatory T cells
144102,Memory B cells
144103,CD163n_Mac [M1]
144104,Memory B cells
144105,Memory B cells
144106,Memory B cells
144107,CD163n_Mac [M1]
144108,CD163n_Mac [M1]
144109,Regulatory T cells
144110,Regulatory T cells
144111,Regulatory T cells
144112,Regulatory T cells
144113,CD163n_Mac [M1]
144114,Regulatory T cells
144115,Memory B cells
144116,Regulatory T cells
144117,Memory B cells
144118,Regulatory T cells
144119,Memory B cells
144120,Regulatory T cells
144121,CD163n_Mac [M1]
144122,Int_Monocyte
144123,Regulatory T cells
144124,Regulatory T cells
144125,Memory B cells
144126,Regulatory T cells
144127,Regulatory T cells
144128,CD163n_Mac [M1]
144129,Memory B cells
144130,Memory B cells
144131,Memory B cells
144132,CD163p_Mac [M2]
144133,Regulatory T cells
144134,Regulatory T cells
144135,Regulatory T cells
144136,CD163n_Mac [M1]
144137,Memory B cells
144138,CD163n_Mac [M1]
144139,CD163p_Mac [M2]
144140,Memory B cells
144141,Regulatory T cells
144142,Regulatory T cells
144143,CD163n_Mac [M1]
144144,Regulatory T cells
144145,Regulatory T cells
144146,Regulatory T cells
144147,Memory B cells
144148,Int_Monocyte
144149,Memory B cells
144150,Memory B cells
144151,Memory B cells
144152,Memory B cells
144153,Naive CD4 T cells
144154,Regulatory T cells
144155,Regulatory T cells
144156,CD163n_Mac [M1]
144157,CD163n_Mac [M1]
144158,Regulatory T cells
144159,Memory B cells
144160,Regulatory T cells
144161,Regulatory T cells
144162,Regulatory T cells
144163,Regulatory T cells
144164,Regulatory T cells
144165,Regulatory T cells
144166,Regulatory T cells
144167,Regulatory T cells
144168,Regulatory T cells
144169,Memory B cells
144170,CD163n_Mac [M1]
144171,Regulatory T cells
144172,Memory B cells
144173,Regulatory T cells
144174,Memory B cells
144175,Regulatory T cells
144176,Regulatory T cells
144177,Memory B cells
144178,Regulatory T cells
144179,Memory B cells
144180,Regulatory T cells
144181,Regulatory T cells
144182,Memory B cells
144183,Regulatory T cells
144184,Regulatory T cells
144185,CD163n_Mac [M1]
144186,Int_Monocyte
144187,Regulatory T cells
144188,Regulatory T cells
144189,CD163n_Mac [M1]
144190,Regulatory T cells
144191,Regulatory T cells
144192,Regulatory T cells
144193,Memory B cells
144194,Regulatory T cells
144195,Memory B cells
144196,CD163n_Mac [M1]
144197,Regulatory T cells
144198,Endothelial
144199,CD163n_Mac [M1]
144200,Memory B cells
144201,CD163n_Mac [M1]
144202,Regulatory T cells
144203,Naive CD4 T cells
144204,Regulatory T cells
144205,Regulatory T cells
144206,Regulatory T cells
144207,CD163n_Mac [M1]
144208,Memory B cells
144209,Regulatory T cells
144210,Regulatory T cells
144211,Regulatory T cells
144212,CD163n_Mac [M1]
144213,Regulatory T cells
144214,Memory B cells
144215,CD163p_Mac [M2]
144216,Regulatory T cells
144217,Regulatory T cells
144218,Regulatory T cells
144219,Regulatory T cells
144220,Regulatory T cells
144221,Memory B cells
144222,CD163n_Mac [M1]
144223,Regulatory T cells
144224,Regulatory T cells
144225,B7H4+ cancer cells
144226,Naive B cells
144227,Regulatory T cells
144228,Regulatory T cells
144229,Regulatory T cells
144230,Regulatory T cells
144231,CD163n_Mac [M1]
144232,Regulatory T cells
144233,Regulatory T cells
144234,Regulatory T cells
144235,CD163n_Mac [M1]
144236,CD163n_Mac [M1]
144237,Regulatory T cells
144238,Regulatory T cells
144239,Regulatory T cells
144240,Memory B cells
144241,CD163n_Mac [M1]
144242,CD163p_Mac [M2]
144243,Regulatory T cells
144244,CD163n_Mac [M1]
144245,Regulatory T cells
144246,CD163n_Mac [M1]
144247,CD163n_Mac [M1]
144248,CI_Monocyte
144249,Regulatory T cells
144250,CD163n_Mac [M1]
144251,Regulatory T cells
144252,Regulatory T cells
144253,Regulatory T cells
144254,Memory B cells
144255,Regulatory T cells
144256,Int_Monocyte
144257,Regulatory T cells
144258,Regulatory T cells
144259,Memory B cells
144260,Memory B cells
144261,Regulatory T cells
144262,Memory B cells
144263,Naive CD4 T cells
144264,Memory B cells
144265,CD163n_Mac [M1]
144266,Endothelial
144267,Regulatory T cells
144268,Neutrophil&monocyte
144269,CD163n_Mac [M1]
144270,Fibroblasts
144271,Memory B cells
144272,Memory B cells
144273,Regulatory T cells
144274,CD163n_Mac [M1]
144275,Regulatory T cells
144276,Memory B cells
144277,Memory B cells
144278,CD163n_Mac [M1]
144279,CD163n_Mac [M1]
144280,CD163n_Mac [M1]
144281,Memory B cells
144282,Memory B cells
144283,Regulatory T cells
144284,CD163n_Mac [M1]
144285,Regulatory T cells
144286,CD163n_Mac [M1]
144287,Regulatory T cells
144288,Memory B cells
144289,Int_Monocyte
144290,CD163n_Mac [M1]
144291,Memory B cells
144292,Regulatory T cells
144293,Int_Monocyte
144294,CD163n_Mac [M1]
144295,Regulatory T cells
144296,Memory B cells
144297,Naive CD4 T cells
144298,Memory B cells
144299,Regulatory T cells
144300,Regulatory T cells
144301,Memory B cells
144302,Regulatory T cells
144303,Memory B cells
144304,Memory B cells
144305,Regulatory T cells
144306,Memory B cells
144307,CD163n_Mac [M1]
144308,Memory B cells
144309,Regulatory T cells
144310,CD163n_Mac [M1]
144311,Regulatory T cells
144312,CI_Monocyte
144313,Endothelial
144314,CD163n_Mac [M1]
144315,Regulatory T cells
144316,Regulatory T cells
144317,Regulatory T cells
144318,Regulatory T cells
144319,Memory B cells
144320,Regulatory T cells
144321,Regulatory T cells
144322,Memory B cells
144323,Memory B cells
144324,Regulatory T cells
144325,Regulatory T cells
144326,CD163n_Mac [M1]
144327,Endothelial
144328,Regulatory T cells
144329,Regulatory T cells
144330,CD163n_Mac [M1]
144331,CD163n_Mac [M1]
144332,Naive CD4 T cells
144333,Regulatory T cells
144334,Memory B cells
144335,Regulatory T cells
144336,Memory B cells
144337,Memory B cells
144338,CD163n_Mac [M1]
144339,Memory B cells
144340,Regulatory T cells
144341,Regulatory T cells
144342,Memory B cells
144343,Regulatory T cells
144344,CD163n_Mac [M1]
144345,CD163n_Mac [M1]
144346,Regulatory T cells
144347,Memory B cells
144348,Regulatory T cells
144349,Memory B cells
144350,Memory B cells
144351,Memory B cells
144352,Memory B cells
144353,CD163n_Mac [M1]
144354,Regulatory T cells
144355,Regulatory T cells
144356,Regulatory T cells
144357,Memory B cells
144358,Memory B cells
144359,Int_Monocyte
144360,CD163n_Mac [M1]
144361,Regulatory T cells
144362,Neutrophil&monocyte
144363,Regulatory T cells
144364,Memory B cells
144365,Memory B cells
144366,CD163n_Mac [M1]
144367,Regulatory T cells
144368,CD163n_Mac [M1]
144369,CD163n_Mac [M1]
144370,CD163n_Mac [M1]
144371,Memory B cells
144372,Memory B cells
144373,Regulatory T cells
144374,Memory B cells
144375,Regulatory T cells
144376,CD163n_Mac [M1]
144377,Memory B cells
144378,CD163n_Mac [M1]
144379,Regulatory T cells
144380,Regulatory T cells
144381,Regulatory T cells
144382,CD163n_Mac [M1]
144383,Regulatory T cells
144384,Regulatory T cells
144385,Regulatory T cells
144386,Memory B cells
144387,Regulatory T cells
144388,Regulatory T cells
144389,Regulatory T cells
144390,CD163n_Mac [M1]
144391,Regulatory T cells
144392,Int_Monocyte
144393,CD163n_Mac [M1]
144394,Memory B cells
144395,Memory B cells
144396,CD163n_Mac [M1]
144397,Memory B cells
144398,Memory B cells
144399,Regulatory T cells
144400,Regulatory T cells
144401,Regulatory T cells
144402,CD163n_Mac [M1]
144403,Int_Monocyte
144404,Regulatory T cells
144405,CD163n_Mac [M1]
144406,Regulatory T cells
144407,Regulatory T cells
144408,Memory B cells
144409,Memory B cells
144410,Regulatory T cells
144411,Regulatory T cells
144412,Regulatory T cells
144413,Regulatory T cells
144414,Regulatory T cells
144415,Regulatory T cells
144416,Regulatory T cells
144417,Naive CD4 T cells
144418,Regulatory T cells
144419,CD163p_Mac [M2]
144420,Memory T cells
144421,CD163n_Mac [M1]
144422,Regulatory T cells
144423,Memory B cells
144424,Regulatory T cells
144425,CD163n_Mac [M1]
144426,Memory B cells
144427,Memory B cells
144428,Memory B cells
144429,CD163n_Mac [M1]
144430,Memory B cells
144431,Memory B cells
144432,Regulatory T cells
144433,Regulatory T cells
144434,Memory B cells
144435,CD163n_Mac [M1]
144436,Memory B cells
144437,CD163n_Mac [M1]
144438,Regulatory T cells
144439,Regulatory T cells
144440,Regulatory T cells
144441,Memory B cells
144442,Regulatory T cells
144443,Memory B cells
144444,CD163n_Mac [M1]
144445,Naive CD4 T cells
144446,CD163p_Mac [M2]
144447,Memory B cells
144448,CD163n_Mac [M1]
144449,Memory B cells
144450,Regulatory T cells
144451,CD163n_Mac [M1]
144452,Regulatory T cells
144453,CD163n_Mac [M1]
144454,Regulatory T cells
144455,Regulatory T cells
144456,Regulatory T cells
144457,Memory B cells
144458,Regulatory T cells
144459,Regulatory T cells
144460,Int_Monocyte
144461,Regulatory T cells
144462,Regulatory T cells
144463,Regulatory T cells
144464,CD163n_Mac [M1]
144465,Naive CD4 T cells
144466,Memory B cells
144467,Regulatory T cells
144468,Int_Monocyte
144469,CD163n_Mac [M1]
144470,Regulatory T cells
144471,Regulatory T cells
144472,Memory B cells
144473,Memory B cells
144474,CD163n_Mac [M1]
144475,Memory B cells
144476,Memory B cells
144477,Regulatory T cells
144478,Regulatory T cells
144479,CD163n_Mac [M1]
144480,Regulatory T cells
144481,CI_Monocyte
144482,Regulatory T cells
144483,Regulatory T cells
144484,CD163n_Mac [M1]
144485,Memory B cells
144486,Regulatory T cells
144487,Regulatory T cells
144488,Regulatory T cells
144489,Fibroblasts
144490,Regulatory T cells
144491,Memory B cells
144492,Memory B cells
144493,CD163n_Mac [M1]
144494,Int_Monocyte
144495,Memory B cells
144496,Memory B cells
144497,Memory B cells
144498,Regulatory T cells
144499,Regulatory T cells
144500,Int_Monocyte
144501,Int_Monocyte
144502,CD163n_Mac [M1]
144503,Regulatory T cells
144504,Regulatory T cells
144505,Memory B cells
144506,Regulatory T cells
144507,CD163n_Mac [M1]
144508,Regulatory T cells
144509,Memory B cells
144510,Regulatory T cells
144511,Regulatory T cells
144512,Regulatory T cells
144513,Int_Monocyte
144514,Regulatory T cells
144515,Memory B cells
144516,Regulatory T cells
144517,CD163n_Mac [M1]
144518,CD163n_Mac [M1]
144519,CD163n_Mac [M1]
144520,Memory B cells
144521,Memory B cells
144522,Regulatory T cells
144523,Memory B cells
144524,CI_Monocyte
144525,Regulatory T cells
144526,Regulatory T cells
144527,Regulatory T cells
144528,CD163n_Mac [M1]
144529,CD163n_Mac [M1]
144530,CD163n_Mac [M1]
144531,Regulatory T cells
144532,Regulatory T cells
144533,Regulatory T cells
144534,Regulatory T cells
144535,CD163p_Mac [M2]
144536,Regulatory T cells
144537,Memory B cells
144538,Fibroblasts
144539,Regulatory T cells
144540,Memory B cells
144541,Regulatory T cells
144542,Memory B cells
144543,Regulatory T cells
144544,Regulatory T cells
144545,Memory B cells
144546,Regulatory T cells
144547,CD163n_Mac [M1]
144548,Regulatory T cells
144549,Regulatory T cells
144550,Regulatory T cells
144551,Regulatory T cells
144552,Memory B cells
144553,Regulatory T cells
144554,Regulatory T cells
144555,CD163n_Mac [M1]
144556,CD163p_Mac [M2]
144557,CI_Monocyte
144558,Memory B cells
144559,Memory B cells
144560,Regulatory T cells
144561,Memory B cells
144562,Memory B cells
144563,Regulatory T cells
144564,CD163n_Mac [M1]
144565,Memory B cells
144566,CD163n_Mac [M1]
144567,CD163n_Mac [M1]
144568,Memory B cells
144569,Regulatory T cells
144570,Regulatory T cells
144571,Memory B cells
144572,Regulatory T cells
144573,Regulatory T cells
144574,Int_Monocyte
144575,Regulatory T cells
144576,Memory B cells
144577,Memory B cells
144578,Memory B cells
144579,CI_Monocyte
144580,Regulatory T cells
144581,Regulatory T cells
144582,Memory B cells
144583,Regulatory T cells
144584,Regulatory T cells
144585,Regulatory T cells
144586,Naive CD4 T cells
144587,Memory B cells
144588,Memory B cells
144589,Memory B cells
144590,CD163n_Mac [M1]
144591,CD163n_Mac [M1]
144592,CD163n_Mac [M1]
144593,CI_Monocyte
144594,Memory B cells
144595,Memory B cells
144596,Regulatory T cells
144597,Memory B cells
144598,Memory B cells
144599,CD163n_Mac [M1]
144600,Memory B cells
144601,Regulatory T cells
144602,Regulatory T cells
144603,Regulatory T cells
144604,CD163n_Mac [M1]
144605,Regulatory T cells
144606,Int_Monocyte
144607,CD163n_Mac [M1]
144608,CD163n_Mac [M1]
144609,Memory B cells
144610,Memory B cells
144611,Regulatory T cells
144612,Regulatory T cells
144613,Regulatory T cells
144614,Memory B cells
144615,Memory B cells
144616,Memory B cells
144617,Fibroblasts
144618,Regulatory T cells
144619,Regulatory T cells
144620,Memory B cells
144621,Naive CD4 T cells
