cell_som_cluster,pixel_meta_cluster_rename_B7H4,pixel_meta_cluster_rename_BetaCat,pixel_meta_cluster_rename_CD107a,pixel_meta_cluster_rename_CD11b,pixel_meta_cluster_rename_CD14 + CD16 + CD163,pixel_meta_cluster_rename_CD16,pixel_meta_cluster_rename_CD163,pixel_meta_cluster_rename_CD20,pixel_meta_cluster_rename_CD3,pixel_meta_cluster_rename_CD31,pixel_meta_cluster_rename_CD31 + GzmB*,pixel_meta_cluster_rename_CD366 + CD44,pixel_meta_cluster_rename_CD366 + GzmB,pixel_meta_cluster_rename_CD4 + CD3,pixel_meta_cluster_rename_CD4 + CD366,pixel_meta_cluster_rename_CD4 + CD45RO,pixel_meta_cluster_rename_CD44,pixel_meta_cluster_rename_CD45,pixel_meta_cluster_rename_CD45RO,pixel_meta_cluster_rename_CD68,pixel_meta_cluster_rename_CD68 + CD11b + CD45 + CD45RO + GzmB,pixel_meta_cluster_rename_CD8 + Ecad,pixel_meta_cluster_rename_CD8a,pixel_meta_cluster_rename_CD8a + ECad*,pixel_meta_cluster_rename_ECad,pixel_meta_cluster_rename_ECad + B7H4 + BetaCat + PanCK,pixel_meta_cluster_rename_ECad + aSMA,pixel_meta_cluster_rename_ECad*,pixel_meta_cluster_rename_FoxP3,pixel_meta_cluster_rename_FoxP3 + ECad + PanCK,pixel_meta_cluster_rename_HLA,pixel_meta_cluster_rename_HLA + CD4,pixel_meta_cluster_rename_HLA + CD68,pixel_meta_cluster_rename_HLA + Ecad,pixel_meta_cluster_rename_PanCK + CD20,pixel_meta_cluster_rename_Vim + GzmB,pixel_meta_cluster_rename_Vim + GzmB + CD31 + aSMA,pixel_meta_cluster_rename_Vim + GzmB + aSMA,pixel_meta_cluster_rename_aSMA,pixel_meta_cluster_rename_aSMA + Vim,count,cell_meta_cluster,cell_meta_cluster_rename
100,0.0003586586451128,0.000379219056102,2.236207258323692e-05,0.0011160922982632,0.0072715773784591,0.0096074393850305,0.002425842859283,0.0018315620655012,0.0019191365649075,0.0036518239811953,0.0188018883270303,0.00260394723715,0.000472288077599,0.0064164825617352,0.0006443828406945,0.0138611457562424,0.0012656992168509,0.0002105612619197,0.0061384221365679,0.316814883070608,0.0038707888875716,0.0027400457267623,0.0181397991271067,0.0315569031579684,0.0008560416962971,0.0006845985741869,0.0049909180865274,0.0019032703672539,0.0035450005990284,0.0010109457974993,0.0398454122048462,0.0798064734946427,0.0378241577567953,0.0028431474006235,6.127232320885941e-05,0.0356790597198253,0.0142466460972425,0.0233428129315198,0.0192343268972527,0.2888620492903235,19741,2,Fibroblast
101,0.0035367982220467,0.0003165949725923,1.5874968656861313e-05,0.0008472706115704,2.6940698909938763e-05,0.0008311401837456,0.0016915042950051,3.244104076765945e-05,3.6960691068537205e-05,0.0012623865491817,0.0032628240235988,0.0003172566133985,0.0007323630415873,0.0001212839623701,0.0001316134421942,0.0033900439718362,0.0033189786467072,3.972786413070467e-07,0.0076364880533074,0.0007419535167375,0.0006159010104826,0.0193904290677148,0.0046936949964104,0.0133216541898018,0.400391368414935,0.0601975037859331,0.0080696472775392,0.0036334010371708,0.0050330317250569,0.0125683908698413,0.0300055421131013,0.0009894722293352,0.0001365121526568,0.4115047765965138,0.0002164565651152,0.0066833960928586,0.0002645297936146,0.0004760478530407,0.0003411877701771,0.0005361490292614,7745,6,Antigen presenting cell
102,0.0068649435274514,0.0006526127142142,7.345336361885642e-05,0.0038581381843965,0.0002844128079136,0.0015730194488058,0.0026551979407151,0.000435696104074,0.0003270046250086,0.0054366425436851,0.0149315123991774,0.0006847144370759,0.0013868284831124,0.0007571385560014,0.0002854140134447,0.0167737749402974,0.0050900440937391,0.0001374351996228,0.0699052360704353,0.0031588474520505,0.0041338711702327,0.0747242105003251,0.0184084647969495,0.0293062297751085,0.2469747889192561,0.0699818457463406,0.0154403482412978,0.010906219992302,0.0119246993202882,0.0553467405843807,0.0475785328170861,0.0051865540970414,0.0005216773670986,0.2869394592963138,0.0015136932850753,0.0153055444674855,0.0013969919300859,0.0021250370725948,0.0008819644337222,0.0021329668929413,6624,6,Antigen presenting cell
103,0.0058218277976403,0.0010635298506827,0.0001547001044884,0.0025815334600219,0.0005650386046805,0.0018129254180095,0.0063401769480629,0.0115450222385961,0.0014331691053249,0.0082070112326617,0.0216477271525009,0.0027750352258042,0.000408410683153,0.0033919907836238,0.0004201115363174,0.0116849995449622,0.0061326883729257,0.0018805182170524,0.0271522293148627,0.0071061316508734,0.0018154865960196,0.0813022526016042,0.0085300768101111,0.0825344901255123,0.0462902571607523,0.0513954527605406,0.0201821986484644,0.0257700226377005,0.0197470608198112,0.6608059171425291,0.0479630368823233,0.0107838071969954,0.0009223901632008,0.0340035813937526,0.0069820768606567,0.01526236067627,0.001295914974822,0.0007372414364474,0.0015587564597163,0.0051595674720117,5985,3,Cancer cell
104,0.014329081916808,0.0055344066754054,0.0005480961561892,0.0070580946914245,0.0103268127542953,0.034632429967887,0.0156041962776662,0.0220416415110142,0.0071845655229762,0.0186749839126832,0.0355357426196041,0.0119275497296357,0.003349510192894,0.0136836016074384,0.0024331191704841,0.0188982724636818,0.0126483502908956,0.0041853554578624,0.018177848302152,0.0301531678535252,0.0065850405525556,0.0255412768785036,0.0150131102365295,0.0658204505760762,0.0188510031304437,0.0206369977870473,0.010807467384637,0.0574267832520745,0.0484480976531182,0.2703644080119042,0.0824235863262199,0.0690042630307218,0.008978354584332,0.0201736686047765,0.0212876550540236,0.0395049561253716,0.0063891980960871,0.0049078950205492,0.0065818742826067,0.0225601668848847,1925,3,Cancer cell
105,0.0027692663481291,0.0052728028764106,1.0778315332219875e-05,0.0074962222767487,0.0270114355662991,0.7409077692853586,0.003041591648803,0.0007747808862998,0.0018832137654634,0.000575647768629,0.0064495503147816,0.0061643061259448,0.0144290605475423,0.005968358504443,0.001244633685647,0.0020247638267045,0.0003732866447662,0.0008350938752692,0.0001691987041167,0.0290132599894023,0.0036336248251093,0.0005367625190968,0.002606792444718,0.0136707159652014,0.0012457606926295,0.0029432673916038,0.0009207106858465,0.019694088238696,0.0224852979842102,0.0004340888763462,0.0463907243988791,0.03475861663166,0.0315466562649902,0.0022641169347039,0.0001320528262869,0.030961199603554,0.0035936889837187,0.0025483334681476,0.0038444515378485,0.0207107584191291,6396,1,B cell
106,0.0036137137425433,0.0070996100263578,0.0001677222242408,0.0119418414977752,0.0478783146873627,0.4141999633445243,0.005375169047436,0.0018270794264274,0.0043295170569582,0.0015596805737564,0.0200605469378672,0.0131817334444924,0.0192779876054057,0.0128244518464439,0.0034786693461191,0.0096153737974122,0.0018030932288513,0.0016619006971676,0.0009574972192801,0.0700485918452824,0.0067934053027352,0.0016439244569346,0.0106203493797569,0.0135716763918959,0.0018964503251363,0.0045651873470568,0.0015615464032373,0.0168436607779476,0.0163738047652763,0.0007350598359128,0.0440740108791166,0.1255536310541711,0.0688627139788444,0.0037196458071816,0.0002616909358586,0.0386144007806432,0.0079558083669236,0.0076536735222114,0.0084785449035371,0.0296990221223953,12850,1,B cell
107,0.0038979070380263,0.0057854042125539,1.4021752346437298e-05,0.0058039729568629,0.0017513242289742,0.0295292731490132,0.0004951176102665,0.0003258934597892,0.001091215535978,0.0003288037061392,0.0100781763233045,0.0324625997632603,0.6867318507097615,0.0017771258660874,0.010591194379239,0.0047375996539062,0.0006951818096534,0.0005688378141118,0.0004847590354534,0.0019151863431546,0.0011612247222947,0.0072164495439497,0.0032954795458396,0.0060379323281497,0.013493630887641,0.0169470358165752,0.0021080226501797,0.0006087925242917,0.0232427625008952,0.0004601366367128,0.005603841097478,0.002894910171817,0.0040114959023053,0.0014810485756694,3.814167043358462e-05,0.0581731676644185,0.0156414317285641,0.0304070880619188,0.011416963953745,0.0055464407764466,10224,1,B cell
108,0.0021321693962572,0.0033244754019575,0.0,0.0035100330535243,0.0012341185027677,0.027281845538031,0.0002128802006751,9.482054113453424e-05,0.0002305054890754,0.0037227638793588,0.0269226539854004,0.0114518024582063,0.2792140270174394,0.0005384588836751,0.0027148884807336,0.0018110493087387,0.0003617245566466,3.3617266214889305e-05,0.0019753499692416,0.0023068444928717,0.0012874095663711,0.0034291239522916,0.002606299804484,0.0034005932823812,0.008096388936686,0.0156305041352323,0.0018672314349088,0.0002641297113934,0.0200014551156098,0.000471808028002,0.0074422279236815,0.0076637347115984,0.003279964228999,0.0018422572574009,7.853303380016089e-05,0.0872201248108244,0.4142384384545786,0.0432310258896753,0.0074141822518257,0.0108609450954748,1482,1,B cell
109,0.0002539039559646,0.0002218640149172,6.157003121021672e-06,0.0001251915156461,0.0001472924555496,0.0019176505048219,9.863203881550782e-05,6.433664921534995e-05,3.646494863594312e-05,0.0117888159329385,0.0138891494236323,0.0005778576155295,0.0051077642883223,5.353503613593051e-05,0.000300112108035,0.0023794759485415,9.303543020703127e-05,0.0,0.0067716515639843,0.0030759224057116,0.0006456130211824,0.00063703328744,0.0036230565103223,0.0009924304189837,0.000812061711949,0.0016292959670478,0.0018273885665159,3.564734064837676e-05,0.0018832998278501,0.0001987689439666,0.0018630328332977,0.0041228196821321,0.0005259966840194,0.0009434038992487,1.2233074398930733e-05,0.0328334932572295,0.8300922118702864,0.0455504414040223,0.0076234912790675,0.0212257522761668,10563,2,Fibroblast
110,0.0003957589647752,0.0006236714682115,2.2512032695166816e-05,0.0004991199551271,0.0009993222599076,0.0061862860282291,0.0005351754974257,0.0004482645759971,0.0002293587117101,0.0240298251887456,0.0265081014061261,0.0013674600263694,0.0042204387143089,0.0004745355839099,0.0006110338119442,0.0111972987034888,0.0006124784411887,6.74368020747164e-05,0.0276613138879626,0.0174962459989638,0.0032701877719067,0.0030252736681927,0.013524336031663,0.0070159231438046,0.0036461848926174,0.0042065519605313,0.0084082505181635,0.0003462642480916,0.0052111617793461,0.000835318621063,0.0102977186485299,0.0178307573831971,0.0034164088707006,0.0032791719190432,6.213196248101984e-05,0.0647996535233748,0.5815502407333402,0.0652957176131023,0.0136061596279446,0.0777280720685806,17553,2,Fibroblast
111,0.0007024640949629,0.001018568732242,0.0001247385636943,0.001662238796213,0.0070018268861458,0.0133042343026854,0.0022843580466941,0.0022543182985412,0.0015407703371005,0.0455246269443362,0.056718926732306,0.0022338745530543,0.0022462862297774,0.0030527489343365,0.0009102531393723,0.0548679667310808,0.0019360397799786,0.0002859236184455,0.0350643498390979,0.0512538079402407,0.0060834626403134,0.0040558840696162,0.0214233067627144,0.0136077133640259,0.003140771866625,0.0020997532026372,0.005264642969532,0.0018493968365839,0.009024051250127,0.0026909172331563,0.0315253074615046,0.1843337797005709,0.0232422436484892,0.0053030084515577,0.0003400600349614,0.0548913427528634,0.2358560167327798,0.0269141771649423,0.0138284012051513,0.0854383510975165,4600,2,Fibroblast
112,0.0001789240835495,0.0001730515623991,1.3213893208946689e-05,0.0006617442468215,0.0035580350709196,0.0047673768953517,0.0007143246292642,0.0005585328622479,0.0036212401296935,0.0017171008642804,0.0309994782330159,0.0011795852221571,0.0001479043695316,0.0081758845853547,0.0005900235713305,0.2410633187789789,0.0016085308893786,0.0003454169822987,0.0022201079585091,0.0439119528194026,0.0019737009146822,0.0012255967440448,0.0254711408896397,0.0062818022769008,0.0002618853864942,0.0002860679877544,0.0003257809962389,0.0023774377607408,0.0048345414536324,0.0006302736093245,0.0243120613477926,0.5426046808483819,0.0164240882258235,0.0020050468796639,4.590206082135789e-05,0.009912698347182,0.0012417069832692,0.0015688772425935,0.0015214685417868,0.0139746262580532,13125,6,Antigen presenting cell
113,0.0009025108055059,0.0011258265857385,7.793450550391763e-05,0.0024825241040688,0.009555716025657,0.0164522883025526,0.0031353993347203,0.0020112157369244,0.0105441795223201,0.0037759419990384,0.0275639146705435,0.0049683928321947,0.0018658830270216,0.0275558393272921,0.0032394640731802,0.2432999685629477,0.0051694691866066,0.0013895534037867,0.0077320133078339,0.073981425534629,0.0050914015282617,0.0070721233771863,0.0215294953112306,0.0208983441826971,0.0033321614100155,0.0028730180587448,0.0034665200087406,0.0105608817287956,0.0186586588327667,0.0020184478319734,0.0382902604643016,0.3081827457516107,0.0263277518535235,0.0065335502627334,0.000242325517398,0.0269972679840252,0.0047844649943407,0.0073481627084371,0.0082792708706725,0.0424896442440797,10375,6,Antigen presenting cell
114,0.0008804371487013,0.0007111268366066,4.725860432597782e-05,0.002825675409486,0.0189761131677918,0.0220583347256817,0.004170694381484,0.0040572505856742,0.0071834174270522,0.0029830786141918,0.038915469748082,0.0047562370690655,0.0018506193073152,0.0254543128362628,0.0020623719299278,0.0886787194876166,0.0044436953635267,0.0014324831925451,0.0031381710729417,0.0424993725697005,0.0047289818661925,0.002176394530527,0.0148070430912692,0.0091221039962605,0.0011124438733793,0.001479915747858,0.0005642194406579,0.0041973474303991,0.0525397913943649,0.0017935967285983,0.0340748249069386,0.2427390060898043,0.322714522249315,0.0051125312844941,0.0003704330569876,0.0148778297696155,0.0024871244115538,0.003390322201557,0.0032063591905585,0.0171047628040152,3375,8,Macrophage
115,0.0001139773883493,0.0001137773147243,2.1184445909048112e-05,0.0003787049410277,0.0158763899875544,0.0070173014626964,0.0008201717088766,0.0012817397647367,0.000483965280509,0.0001548453628117,0.0005303616448086,0.001631577892274,8.883652806195475e-05,0.0017792256294661,7.900197218050012e-05,0.0007607606630511,0.0006325730467386,0.0001666541068523,2.0388825616690684e-05,0.0462235067748745,0.0003587418907233,1.0305429704068762e-05,0.0011528518828261,0.000677626643426,1.9490687866622943e-05,3.929724615034455e-05,6.532378829295434e-06,0.0001693405919765,0.0031091326851242,6.041365931682286e-05,0.0131684046628249,0.0340463574823532,0.8633430388585666,0.0006438714027249,3.636783403579752e-05,0.0020137958482915,0.0001125749999159,5.4893962257157606e-05,0.0002675500406371,0.0042063758642079,10621,8,Macrophage
116,0.0013245325122972,0.0010527111085183,0.0001152414359195,0.0030249100238728,0.0317612465602244,0.0696587791291624,0.0040831573173881,0.0045719751626209,0.0019903657065772,0.0017110504172011,0.0102304620350422,0.0108121826346072,0.0042510889742725,0.0068197714073837,0.0009352964145544,0.0054244398831038,0.0026892361868214,0.0007159518356671,0.0013081009018721,0.0728477271107252,0.0042468205378849,0.00153951127567,0.0084505512884296,0.0142259672896753,0.0012597046766471,0.0015126442580055,0.0013461333743246,0.0039137926380193,0.0192422623009595,0.0010283420535069,0.0775510909710913,0.0627396630765871,0.4839777237801104,0.0061379346736679,0.0002442864773237,0.0217783503821388,0.0039068406937672,0.0045854111832698,0.0066159866152229,0.0547656371162829,8803,8,Macrophage
117,0.0024418848709699,0.0018827064097977,0.0002517102199603,0.0048045340727391,0.1425703003766453,0.0643000709619463,0.007806160999846,0.0045672932416682,0.0052310357792412,0.003191256430215,0.017286290393229,0.0173655637254133,0.0064474634941958,0.0188068237240693,0.0032668709658505,0.0055789474333295,0.0041372354451082,0.0016923523163637,0.0028334396029404,0.0780018589053463,0.0043713854723363,0.0026137085056858,0.0067213310300451,0.0134115830972605,0.0017498930529389,0.0016503420106441,0.001511235949214,0.0044355751355728,0.0181889157898591,0.0015259699916857,0.020706873379272,0.1144572219877686,0.2917749916777987,0.0020524458742692,0.0007470552685924,0.0537938215421642,0.0078983678652175,0.0112056556247747,0.01063693769987,0.0543096809914203,8118,1,B cell
118,0.00557191785038,0.0013172587469627,0.0002551921903695,0.0065278393838033,0.0152202978782365,0.0130555984531926,0.0140187422476733,0.006624869487304,0.0428991546004338,0.0089376828151738,0.0196616958250501,0.0078333904314386,0.001219065919178,0.0366497734200836,0.0030062558143399,0.0155423999623487,0.0071737027811233,0.0013369415971606,0.0177869650974569,0.2171066506255992,0.0109744012092709,0.0193596361987791,0.0241525519276159,0.1017286097293858,0.0051548147854067,0.0055579911082527,0.0037311928433523,0.0130378123502488,0.0081370515906116,0.0041594396266728,0.0458294430754131,0.229223482060307,0.0245720685577698,0.0092162515191729,0.0008502953673812,0.0176219361042538,0.0028324356177652,0.0029593629928166,0.0049735936733884,0.038518500621682,7853,6,Antigen presenting cell
119,0.0008461668211624,0.0002109268040231,0.0001777787673181,0.0010526341240392,0.0043312156503389,0.007296482820529,0.0025218457500251,0.0027496100494864,0.0066472061298422,0.0024224901402191,0.0603319939213798,0.0032008120843021,0.000487031836956,0.0061361536148789,0.0011793043589534,0.033273427292211,0.0018227481079521,0.0004403135467739,0.0075219611435977,0.3128878918043716,0.0088627792598287,0.0046360153506177,0.2292094422321523,0.0243078777816102,0.0007409637626355,0.0009032013404119,0.0010943844345015,0.001290110287837,0.0022841553443528,0.000899494294659,0.0429698358981249,0.1057988378744529,0.0301371133303864,0.0037138147143417,0.0001592457593919,0.0370246771101059,0.0050141601327854,0.0059062113819103,0.0033221712076886,0.0417001195913867,9793,14,CD8 T cell
120,0.0001827147270696,4.111412646163955e-05,2.729726765157118e-05,0.0002364833436261,0.0013588279781978,0.001837435902563,0.0011333400284709,0.0010055518964898,0.0033732262428992,0.0008516970253866,0.016950075570192,0.0008645801223938,4.594497042646926e-05,0.0017457036348162,0.0001842759032968,0.0072548764489495,0.000714121664951,9.240233062085228e-05,0.0018784475864887,0.5430866586155471,0.0044009600759285,0.0006839331971044,0.2533932546967186,0.015154716861175,5.225624248373175e-05,7.330252488953216e-05,0.0001391766803919,0.0002754732060486,0.0004626996089894,0.0002199839434453,0.0287190667424151,0.0687619966051652,0.0179910034378877,0.0008072783425804,3.468307205292893e-05,0.010432679514188,0.0007763853431038,0.0007013048735748,0.0005867403584229,0.0149919604702061,9765,14,CD8 T cell
121,0.0056287566750476,0.0003951478019316,0.0001085146014443,0.0026364612015218,0.0001279083603853,0.0011664737314072,0.0026601793535826,0.0001174164573174,0.0002103342781408,0.0065188594674853,0.0161518946312986,0.0013425193820579,0.0034482931230419,0.0004112892968268,0.0006811793761396,0.00782095063403,0.0094215939988401,1.742353775466515e-05,0.0207467879925291,0.0011926715436533,0.0006325307563877,0.0313356347347611,0.0028766668859181,0.0432529300261759,0.6998219812491154,0.0329599200297274,0.0134562412567257,0.0060076219090793,0.0059200124826638,0.0179351848278797,0.0145568000016919,0.0012477725168945,0.000169953170694,0.0220661186805105,0.000683976690287,0.0350721865971602,0.0016453509707791,0.0011383327223553,0.0009334887645593,0.0015277755415447,18265,3,Cancer cell
122,0.0069363992859875,0.0006708281268426,5.904330498037478e-05,0.0018873416030102,0.0002102630146839,0.000609978833833,0.0036296776569326,0.0007596026424961,0.000226204618406,0.0105885229186593,0.0111807748311459,0.0006073215469623,0.0005044678606913,0.0002080521390525,0.0002531401796299,0.0089095101363326,0.0066313159200539,5.021513627900685e-05,0.047224912781486,0.0011842196477528,0.0006098101856776,0.0483037936991424,0.0041160702371138,0.0247586752184949,0.5176056708470326,0.062324537614678,0.0078439680517988,0.006378741564502,0.0101578028114964,0.2595253000961029,0.0139779005123748,0.0012830444221058,0.0001177335973285,0.0220160967499825,0.0023948987811258,0.0193225138106091,0.0004654451612534,0.0001710508355605,0.0003095617834384,0.0008334368185616,4977,3,Cancer cell
123,0.0063740350634135,0.0007960459177808,7.1732937838974e-05,0.0038554143215708,0.0002873971991484,0.0009583257345823,0.0051672891263592,0.0033200017169201,0.0007348385211908,0.0087051382032237,0.0164397599942905,0.0011400515599136,0.0006717467184924,0.0011299863679112,0.0004050192050685,0.0142748510466287,0.0065031210813523,0.0004009728253742,0.0496291492475336,0.0059584863579882,0.0019030289136894,0.1013848841371105,0.0088900318383804,0.0793697214757578,0.1799617103226785,0.1089289576102278,0.0235215819468859,0.0221796835765023,0.0142835426924536,0.3681273102772368,0.0393728336659019,0.005966405261251,0.0006379500114261,0.0309904025831227,0.0047082061264566,0.0201145179581398,0.0014071832181547,0.0006813111053328,0.0008223167456872,0.0039044585008929,7138,3,Cancer cell
